Data;Energia elettrica consumata dalla pompa criogneica P200;PT101 Pressione offgas in ingresso al pretrattamento;Valore di recupero percentuale di CO2 dell'impianto;Energia elettrica consumata dalla soffiante V100;EM100 Compressor motor power;Energia elettrica consumata dal compressore V110;Percentuale funzionamento compressore;Energia elettrica consumata dal chiller F400;Energia elettrica consumata dal dissipatore V420;Energia elettrica consumata dal ventilatore V900;Energia elettrica consumata dalla scaldiglia HW203
20/06/2024 06:54:00;29,668125455872;49,913177490234;135,685546875;376,62595419847;21;4637,1395348837;49,75;3807,3043478261;50,621052631579;104,90496453901;205,78021978022
20/06/2024 06:54:10;29,668854850474;49,956588745117;121,02366638184;376,63358778626;21,10000038147;4637,2093023256;50;3807,347826087;50,621929824561;104,90638297872;205,78571428571
20/06/2024 06:54:20;29,669584245077;49,848083496094;130,25814819336;376,64122137405;21,050000190735;4637,2790697674;50,333333333333;3807,3913043478;50,622807017544;104,90780141844;205,79120879121
20/06/2024 06:54:30;29,670313639679;49,913177490234;110,66753387451;376,64885496183;21;4637,3488372093;50,666666666667;3807,4347826087;50,623684210526;104,90921985816;205,7967032967
20/06/2024 06:54:40;29,671043034282;49,913185119629;91,076919555664;376,65648854962;21,050000190735;4637,4186046512;51;3807,4782608696;50,624561403509;104,91063829787;205,8021978022
20/06/2024 06:54:50;29,671772428884;49,826377868652;82,624412536621;376,6641221374;21,10000038147;4637,488372093;51,333333333333;3807,5217391304;50,625438596491;104,91205673759;205,80769230769
20/06/2024 06:55:00;29,672501823487;49,826385498047;79,347450256348;376,67175572519;21;4637,5581395349;51,666666666667;3807,5652173913;50,626315789474;104,9134751773;205,81318681319
20/06/2024 06:55:10;29,673231218089;49,869781494141;59,845268249512;376,67938931298;21,10000038147;4637,6279069767;52;3807,6086956522;50,627192982456;104,91489361702;205,81868131868
20/06/2024 06:55:20;29,673960612691;49,479156494141;31,516174316406;376,68702290076;21,050000190735;4637,6976744186;52,333333333333;3807,652173913;50,628070175439;104,91631205674;205,82417582418
20/06/2024 06:55:30;29,674690007294;49,631065368652;28,892294678371;376,69465648855;21;4637,7674418605;52,666666666667;3807,6956521739;50,628947368421;104,91773049645;205,82967032967
20/06/2024 06:55:40;29,675419401896;49,696166992188;26,268415040337;376,70229007634;21,200000762939;4637,8372093023;53;3807,7391304348;50,629824561404;104,91914893617;205,83516483516
20/06/2024 06:55:50;29,676148796499;49,804679870605;23,644535402302;376,70992366412;21,10000038147;4637,9069767442;53,25;3807,7826086957;50,630701754386;104,92056737589;205,84065934066
20/06/2024 06:56:00;29,676878191101;49,913177490234;21,020655764267;376,71755725191;20,949999809265;4637,976744186;53,5;3807,8260869565;50,631578947368;104,9219858156;205,84615384615
20/06/2024 06:56:10;29,677607585704;49,913185119629;18,396776126232;376,72519083969;20,799999237061;4638,0465116279;53,75;3807,8695652174;50,632456140351;104,92340425532;205,85164835165
20/06/2024 06:56:20;29,678336980306;49,913177490234;15,772896488197;376,73282442748;20,60000038147;4638,1162790698;54;3807,9130434783;50,633333333333;104,92482269504;205,85714285714
20/06/2024 06:56:30;29,679066374909;50,021690368652;13,149016850162;376,74045801527;20,5;4638,1860465116;54,5;3807,9565217391;50,634210526316;104,92624113475;205,86263736264
20/06/2024 06:56:40;29,679795769511;49,956588745117;10,525137212127;376,74809160305;20,39999961853;4638,2558139535;55;3808;50,635087719298;104,92765957447;205,86813186813
20/06/2024 06:56:50;29,680525164114;50,086791992188;7,9012575740926;376,75572519084;20,299999237061;4638,3255813953;55,333333333333;3808,064516129;50,635964912281;104,92907801418;205,87362637363
20/06/2024 06:57:00;29,681254558716;50,065093994141;5,2773779360577;376,76335877863;20,200000762939;4638,3953488372;55,666666666667;3808,1290322581;50,636842105263;104,9304964539;205,87912087912
20/06/2024 06:57:10;29,681983953319;50,043395996094;2,6534982980229;376,77099236641;20,39999961853;4638,4651162791;56;3808,1935483871;50,637719298246;104,93191489362;205,88461538462
20/06/2024 06:57:20;29,682713347921;50,108497619629;0,029618659988046;376,7786259542;20,349999427795;4638,5348837209;56,25;3808,2580645161;50,638596491228;104,93333333333;205,89010989011
20/06/2024 06:57:30;29,683442742524;50,217010498047;0,051482354290783;376,78625954198;20,299999237061;4638,6046511628;56,5;3808,3225806452;50,639473684211;104,93475177305;205,8956043956
20/06/2024 06:57:40;29,684172137126;50,347213745117;0,073346048593521;376,79389312977;20,200000762939;4638,6744186047;56,75;3808,3870967742;50,640350877193;104,93617021277;205,9010989011
20/06/2024 06:57:50;29,684901531729;50,151901245117;0,073051355779171;376,80152671756;20,25;4638,7441860465;57;3808,4516129032;50,641228070175;104,93758865248;205,90659340659
20/06/2024 06:58:00;29,685630926331;50,238700866699;1,0617409944534;376,80916030534;20,299999237061;4638,8139534884;57,5;3808,5161290323;50,642105263158;104,9390070922;205,91208791209
20/06/2024 06:58:10;29,686360320934;50,086791992188;0,072437524795532;376,81679389313;20,200000762939;4638,8837209302;58;3808,5806451613;50,64298245614;104,94042553191;205,91758241758
20/06/2024 06:58:20;29,687089715536;50,086799621582;0,072600919753313;376,82442748092;20,25;4638,9534883721;58,333333333333;3808,6451612903;50,643859649123;104,94184397163;205,92307692308
20/06/2024 06:58:30;29,687819110139;50,173599243164;0,072764314711094;376,8320610687;20,299999237061;4639,023255814;58,666666666667;3808,7096774194;50,644736842105;104,94326241135;205,92857142857
20/06/2024 06:58:40;29,688548504741;50,217010498047;0,065428705886006;376,83969465649;20,33333269755;4639,0930232558;59;3808,7741935484;50,645614035088;104,94468085106;205,93406593407
20/06/2024 06:58:50;29,689277899344;50,195297241211;0,058093097060919;376,84732824427;20,36666615804;4639,1627906977;59,25;3808,8387096774;50,64649122807;104,94609929078;205,93956043956
20/06/2024 06:59:00;29,690007293946;50,217010498047;0,043583571910858;376,85496183206;20,39999961853;4639,2325581395;59,5;3808,9032258065;50,647368421053;104,9475177305;205,94505494505
20/06/2024 06:59:10;29,690736688549;50,151901245117;0,029074046760798;376,86259541985;20,299999237061;4639,3023255814;59,75;3808,9677419355;50,648245614035;104,94893617021;205,95054945055
20/06/2024 06:59:20;29,691466083151;50,217010498047;0,014564521610737;376,87022900763;20,33333269755;4639,3720930233;60;3809,0322580645;50,649122807018;104,95035460993;205,95604395604
20/06/2024 06:59:30;29,692195477753;50,130195617676;0,021949318237603;376,87786259542;20,36666615804;4639,4418604651;60,5;3809,0967741935;50,65;104,95177304965;205,96153846154
20/06/2024 06:59:40;29,692924872356;50,217010498047;0,029334114864469;376,88549618321;20,39999961853;4639,511627907;61;3809,1612903226;50,650877192982;104,95319148936;205,96703296703
20/06/2024 06:59:50;29,693654266958;50,086791992188;0,034146096557379;376,89312977099;20,299999237061;4639,5813953488;61,25;3809,2258064516;50,651754385965;104,95460992908;205,97252747253
20/06/2024 07:00:00;29,694383661561;50,13020324707;0,038958078250289;376,90076335878;20,39999961853;4639,6511627907;61,5;3809,2903225806;50,652631578947;104,95602836879;205,97802197802
20/06/2024 07:00:10;29,695113056163;50,043395996094;0,043770059943199;376,90839694656;20,5;4639,7209302326;61,75;3809,3548387097;50,65350877193;104,95744680851;205,98351648352
20/06/2024 07:00:20;29,695842450766;50,021690368652;0,04247146161894;376,91603053435;20,60000038147;4639,7906976744;62;3809,4193548387;50,654385964912;104,95886524823;205,98901098901
20/06/2024 07:00:30;29,696571845368;50,043395996094;0,041172863294681;376,92366412214;20,650000572205;4639,8604651163;62,333333333333;3809,4838709677;50,655263157895;104,96028368794;205,99450549451
20/06/2024 07:00:40;29,697301239971;49,848083496094;0,039874264970422;376,93129770992;20,700000762939;4639,9302325581;62,666666666667;3809,5483870968;50,656140350877;104,96170212766;206
20/06/2024 07:00:50;29,698030634573;49,869781494141;0,038575666646163;376,93893129771;20,60000038147;4640;63;3809,6129032258;50,65701754386;104,96312056738;206,00549450549
20/06/2024 07:01:00;29,698760029176;49,761276245117;0,037277068321904;376,9465648855;20,550000190735;4640,064516129;63,333333333333;3809,6774193548;50,657894736842;104,96453900709;206,01098901099
20/06/2024 07:01:10;29,699489423778;49,696166992188;0,035978469997644;376,95419847328;20,5;4640,1290322581;63,666666666667;3809,7419354839;50,658771929825;104,96595744681;206,01648351648
20/06/2024 07:01:20;29,700218818381;49,565963745117;0,034679871673385;376,96183206107;20,60000038147;4640,1935483871;64;3809,8064516129;50,659649122807;104,96737588652;206,02197802198
20/06/2024 07:01:30;29,700948212983;49,544258117676;0,033381273349126;376,96946564885;20,5;4640,2580645161;64,333333333333;3809,8709677419;50,660526315789;104,96879432624;206,02747252747
20/06/2024 07:01:40;29,701677607586;49,435760498047;0,032082675024867;376,97709923664;20,53333346049;4640,3225806452;64,666666666667;3809,935483871;50,661403508772;104,97021276596;206,03296703297
20/06/2024 07:01:50;29,702407002188;49,522552490234;0,030784076700608;376,98473282443;20,56666692098;4640,3870967742;65;3810;50,662280701754;104,97163120567;206,03846153846
20/06/2024 07:02:00;29,703136396791;49,392356872559;0,029485478376349;376,99236641221;20,60000038147;4640,4516129032;64,666666666667;3810,0666666667;50,663157894737;104,97304964539;206,04395604396
20/06/2024 07:02:10;29,703865791393;49,414054870605;0,02818688005209;377;20,5;4640,5161290323;64,333333333333;3810,1333333333;50,664035087719;104,97446808511;206,04945054945
20/06/2024 07:02:20;29,704595185996;49,34895324707;0,07078143209219;377,00735294118;20,39999961853;4640,5806451613;64;3810,2;50,664912280702;104,97588652482;206,05494505495
20/06/2024 07:02:30;29,705324580598;49,435752868652;0,071032822132111;377,01470588235;20,300000190735;4640,6451612903;63,666666666667;3810,2666666667;50,665789473684;104,97730496454;206,06043956044
20/06/2024 07:02:40;29,706053975201;49,34895324707;21,342900902033;377,02205882353;20,200000762939;4640,7096774194;63,333333333333;3810,3333333333;50,666666666667;104,97872340426;206,06593406593
20/06/2024 07:02:50;29,706783369803;49,457458496094;42,614768981934;377,02941176471;20,10000038147;4640,7741935484;63;3810,4;50,667543859649;104,98014184397;206,07142857143
20/06/2024 07:03:00;29,707512764406;49,652770996094;49,064987182617;377,03676470588;20;4640,8387096774;62,666666666667;3810,4666666667;50,668421052632;104,98156028369;206,07692307692
20/06/2024 07:03:10;29,708242159008;49,956581115723;59,208633422852;377,04411764706;19,89999961853;4640,9032258065;62,333333333333;3810,5333333333;50,669298245614;104,9829787234;206,08241758242
20/06/2024 07:03:20;29,708971553611;49,587661743164;42,429958343506;377,05147058824;19,60000038147;4640,9677419355;62;3810,6;50,670175438596;104,98439716312;206,08791208791
20/06/2024 07:03:30;29,709700948213;49,218734741211;29,497352600098;377,05882352941;19,39999961853;4641,0322580645;61,75;3810,6666666667;50,671052631579;104,98581560284;206,09340659341
20/06/2024 07:03:40;29,710430342815;49,392349243164;28,772190093994;377,06617647059;19,300000190735;4641,0967741935;61,5;3810,7333333333;50,671929824561;104,98723404255;206,0989010989
20/06/2024 07:03:50;29,711159737418;49,544258117676;33,239286422729;377,07352941176;19,200000762939;4641,1612903226;61,25;3810,8;50,672807017544;104,98865248227;206,1043956044
20/06/2024 07:04:00;29,71188913202;49,73957824707;37,706382751465;377,08088235294;19,10000038147;4641,2258064516;61;3810,8666666667;50,673684210526;104,99007092199;206,10989010989
20/06/2024 07:04:10;29,712618526623;49,782974243164;49,572010040283;377,08823529412;19;4641,2903225806;60,5;3810,9333333333;50,674561403509;104,9914893617;206,11538461538
20/06/2024 07:04:20;29,713347921225;49,804679870605;65,219024658203;377,09558823529;18,799999237061;4641,3548387097;60;3811;50,675438596491;104,99290780142;206,12087912088
20/06/2024 07:04:30;29,714077315828;49,826385498047;65,537925720215;377,10294117647;18,700000762939;4641,4193548387;59,666666666667;3811,0666666667;50,676315789474;104,99432624113;206,12637362637
20/06/2024 07:04:40;29,71480671043;49,652770996094;70,353439331055;377,11029411765;18,63333384196;4641,4838709677;59,333333333333;3811,1333333333;50,677192982456;104,99574468085;206,13186813187
20/06/2024 07:04:50;29,715536105033;49,609359741211;71,654804229736;377,11764705882;18,56666692098;4641,5483870968;59;3811,2;50,678070175439;104,99716312057;206,13736263736
20/06/2024 07:05:00;29,716265499635;49,609367370605;72,956169128418;377,125;18,5;4641,6129032258;58,75;3811,2666666667;50,678947368421;104,99858156028;206,14285714286
20/06/2024 07:05:10;29,716994894238;49,479156494141;70,391151428223;377,13235294118;18,299999237061;4641,6774193548;58,5;3811,3333333333;50,679824561404;105;206,14835164835
20/06/2024 07:05:20;29,71772428884;49,565963745117;72,980072021484;377,13970588235;18,200000762939;4641,7419354839;58,25;3811,4;50,680701754386;105,00137741047;206,15384615385
20/06/2024 07:05:30;29,718453683443;49,435760498047;70,044868469238;377,14705882353;18,25;4641,8064516129;58;3811,4666666667;50,681578947368;105,00275482094;206,15934065934
20/06/2024 07:05:40;29,719183078045;49,609359741211;79,287925720215;377,15441176471;18,299999237061;4641,8709677419;57,5;3811,5333333333;50,682456140351;105,0041322314;206,16483516484
20/06/2024 07:05:50;29,719912472648;49,500854492188;82,535583496094;377,16176470588;18,233332951864;4641,935483871;57;3811,6;50,683333333333;105,00550964187;206,17032967033
20/06/2024 07:06:00;29,72064186725;49,479156494141;85,783241271973;377,16911764706;18,166666666667;4642;56,75;3811,6666666667;50,684210526316;105,00688705234;206,17582417582
20/06/2024 07:06:10;29,721371261853;49,500862121582;86,822799682617;377,17647058824;18,10000038147;4642,0625;56,5;3811,7333333333;50,685087719298;105,00826446281;206,18131868132
20/06/2024 07:06:20;29,722100656455;49,479156494141;86,818183898926;377,18382352941;18,050000190735;4642,125;56,25;3811,8;50,685964912281;105,00964187328;206,18681318681
20/06/2024 07:06:30;29,722830051058;49,414054870605;89,58349609375;377,19117647059;18;4642,1875;56;3811,8666666667;50,686842105263;105,01101928375;206,19230769231
20/06/2024 07:06:40;29,72355944566;49,479156494141;89,287117004395;377,19852941176;18,050000190735;4642,25;55,666666666667;3811,9333333333;50,687719298246;105,01239669421;206,1978021978
20/06/2024 07:06:50;29,724288840263;49,631065368652;97,295787811279;377,20588235294;18,10000038147;4642,3125;55,333333333333;3812;50,688596491228;105,01377410468;206,2032967033
20/06/2024 07:07:00;29,725018234865;49,631065368652;105,30445861816;377,21323529412;18,050000190735;4642,375;55;3812,0638297872;50,689473684211;105,01515151515;206,20879120879
20/06/2024 07:07:10;29,725747629468;49,696166992188;109,30821990967;377,22058823529;18;4642,4375;54,5;3812,1276595745;50,690350877193;105,01652892562;206,21428571429
20/06/2024 07:07:20;29,72647702407;49,73957824707;104,47926330566;377,22794117647;17,89999961853;4642,5;54;3812,1914893617;50,691228070175;105,01790633609;206,21978021978
20/06/2024 07:07:30;29,727206418673;49,913185119629;113,02199554443;377,23529411765;17,799999237061;4642,5625;53,75;3812,2553191489;50,692105263158;105,01928374656;206,22527472527
20/06/2024 07:07:40;29,727935813275;49,956588745117;105,9660949707;377,24264705882;17,89999961853;4642,625;53,5;3812,3191489362;50,69298245614;105,02066115702;206,23076923077
20/06/2024 07:07:50;29,728665207877;49,913185119629;99,199745178223;377,25;17,800000190735;4642,6875;53,25;3812,3829787234;50,693859649123;105,02203856749;206,23626373626
20/06/2024 07:08:00;29,72939460248;49,934883117676;96,381061553955;377,25735294118;17,700000762939;4642,75;53;3812,4468085106;50,694736842105;105,02341597796;206,24175824176
20/06/2024 07:08:10;29,730123997082;50,043395996094;93,562377929688;377,26470588235;17,60000038147;4642,8125;52,666666666667;3812,5106382979;50,695614035088;105,02479338843;206,24725274725
20/06/2024 07:08:20;29,730853391685;50,065093994141;129,70622253418;377,27205882353;17,5;4642,875;52,333333333333;3812,5744680851;50,69649122807;105,0261707989;206,25274725275
20/06/2024 07:08:30;29,731582786287;50,086791992188;123,95252990723;377,27941176471;17,700000762939;4642,9375;52;3812,6382978723;50,697368421053;105,02754820937;206,25824175824
20/06/2024 07:08:40;29,73231218089;50,151901245117;106,85087585449;377,28676470588;17,60000038147;4643;51,666666666667;3812,7021276596;50,698245614035;105,02892561983;206,26373626374
20/06/2024 07:08:50;29,733041575492;50,130195617676;126,65473175049;377,29411764706;17,5;4643,0625;51,333333333333;3812,7659574468;50,699122807018;105,0303030303;206,26923076923
20/06/2024 07:09:00;29,733770970095;50,130199432373;129,47430801392;377,30147058824;17,46666653951;4643,125;51;3812,829787234;50,7;105,03168044077;206,27472527473
20/06/2024 07:09:10;29,734500364697;50,13020324707;132,29388427734;377,30882352941;17,43333307902;4643,1875;50,666666666667;3812,8936170213;50,700877192982;105,03305785124;206,28021978022
20/06/2024 07:09:20;29,7352297593;50,238708496094;110,31079101563;377,31617647059;17,39999961853;4643,25;50,333333333333;3812,9574468085;50,701754385965;105,03443526171;206,28571428571
20/06/2024 07:09:30;29,735959153902;50,195304870605;93,059677124023;377,32352941176;17,428571156093;4643,3125;50;3813,0212765957;50,702631578947;105,03581267218;206,29120879121
20/06/2024 07:09:40;29,736688548505;50,13020324707;142,67274475098;377,33088235294;17,457142693656;4643,375;49,666666666667;3813,085106383;50,70350877193;105,03719008264;206,2967032967
20/06/2024 07:09:50;29,737417943107;50,282104492188;118,10059356689;377,33823529412;17,485714231219;4643,4375;49,333333333333;3813,1489361702;50,704385964912;105,03856749311;206,3021978022
20/06/2024 07:10:00;29,73814733771;50,347213745117;109,08749771118;377,34558823529;17,514285768781;4643,5;49;3813,2127659574;50,705263157895;105,03994490358;206,30769230769
20/06/2024 07:10:10;29,738876732312;50,217010498047;100,07440185547;377,35294117647;17,542857306344;4643,5625;48,666666666667;3813,2765957447;50,706140350877;105,04132231405;206,31318681319
20/06/2024 07:10:20;29,739606126915;50,303810119629;142,57344055176;377,36029411765;17,571428843907;4643,625;48,333333333333;3813,3404255319;50,70701754386;105,04269972452;206,31868131868
20/06/2024 07:10:30;29,740335521517;50,260406494141;119,139793396;377,36764705882;17,60000038147;4643,6875;48;3813,4042553191;50,707894736842;105,04407713499;206,32417582418
20/06/2024 07:10:40;29,74106491612;50,303802490234;101,28691101074;377,375;17,799999237061;4643,75;47,666666666667;3813,4680851064;50,708771929825;105,04545454545;206,32967032967
20/06/2024 07:10:50;29,741794310722;50,130195617676;107,3931350708;377,38235294118;17,849999427795;4643,8125;47,333333333333;3813,5319148936;50,709649122807;105,04683195592;206,33516483516
20/06/2024 07:11:00;29,742523705325;50,217010498047;114,48328399658;377,38970588235;17,89999961853;4643,875;47;3813,5957446809;50,710526315789;105,04820936639;206,34065934066
20/06/2024 07:11:10;29,743253099927;50,130195617676;121,57343292236;377,39705882353;18,10000038147;4643,9375;46,75;3813,6595744681;50,711403508772;105,04958677686;206,34615384615
20/06/2024 07:11:20;29,74398249453;50,043395996094;102,55661010742;377,40441176471;18,150000572205;4644;46,5;3813,7234042553;50,712280701754;105,05096418733;206,35164835165
20/06/2024 07:11:30;29,744711889132;50,13020324707;107,66861724854;377,41176470588;18,200000762939;4644,064516129;46,25;3813,7872340426;50,713157894737;105,0523415978;206,35714285714
20/06/2024 07:11:40;29,745441283735;50,108497619629;122,63009643555;377,41911764706;18,299999237061;4644,1290322581;46;3813,8510638298;50,714035087719;105,05371900826;206,36263736264
20/06/2024 07:11:50;29,746170678337;50,13020324707;103,86972045898;377,42647058824;18,200000762939;4644,1935483871;45,5;3813,914893617;50,714912280702;105,05509641873;206,36813186813
20/06/2024 07:12:00;29,746900072939;50,086799621582;106,06832122803;377,43382352941;18,300000190735;4644,2580645161;45;3813,9787234043;50,715789473684;105,0564738292;206,37362637363
20/06/2024 07:12:10;29,747629467542;49,999984741211;108,26692199707;377,44117647059;18,39999961853;4644,3225806452;44,75;3814,0425531915;50,716666666667;105,05785123967;206,37912087912
20/06/2024 07:12:20;29,748358862144;50,065093994141;120,25063323975;377,44852941176;18,449999809265;4644,3870967742;44,5;3814,1063829787;50,717543859649;105,05922865014;206,38461538462
20/06/2024 07:12:30;29,749088256747;49,956588745117;106,05718231201;377,45588235294;18,5;4644,4516129032;44,25;3814,170212766;50,718421052632;105,06060606061;206,39010989011
20/06/2024 07:12:40;29,749817651349;50,065093994141;110,22883605957;377,46323529412;18,46666653951;4644,5161290323;44;3814,2340425532;50,719298245614;105,06198347107;206,3956043956
20/06/2024 07:12:50;29,750547045952;49,999984741211;123,9951171875;377,47058823529;18,43333307902;4644,5806451613;43,666666666667;3814,2978723404;50,720175438596;105,06336088154;206,4010989011
20/06/2024 07:13:00;29,751276440554;49,999992370605;110,15817260742;377,47794117647;18,39999961853;4644,6451612903;43,333333333333;3814,3617021277;50,721052631579;105,06473829201;206,40659340659
20/06/2024 07:13:10;29,752005835157;49,999984741211;112,36000061035;377,48529411765;18,5;4644,7096774194;43;3814,4255319149;50,721929824561;105,06611570248;206,41208791209
20/06/2024 07:13:20;29,752735229759;49,978286743164;114,56182861328;377,49264705882;18,53333346049;4644,7741935484;43,5;3814,4893617021;50,722807017544;105,06749311295;206,41758241758
20/06/2024 07:13:30;29,753464624362;49,999984741211;127,12197113037;377,5;18,56666692098;4644,8387096774;44;3814,5531914894;50,723684210526;105,06887052342;206,42307692308
20/06/2024 07:13:40;29,754194018964;49,956588745117;134,50465393066;377,50735294118;18,60000038147;4644,9032258065;44,25;3814,6170212766;50,724561403509;105,07024793388;206,42857142857
20/06/2024 07:13:50;29,754923413567;50,065093994141;117,240234375;377,51470588235;18,666666666667;4644,9677419355;44,5;3814,6808510638;50,725438596491;105,07162534435;206,43406593407
20/06/2024 07:14:00;29,755652808169;50,13020324707;129,35635375977;377,52205882353;18,733332951864;4645,0322580645;44,75;3814,7446808511;50,726315789474;105,07300275482;206,43956043956
20/06/2024 07:14:10;29,756382202772;50,173599243164;133,97634887695;377,52941176471;18,799999237061;4645,0967741935;45;3814,8085106383;50,727192982456;105,07438016529;206,44505494505
20/06/2024 07:14:20;29,757111597374;50,217002868652;138,59634399414;377,53676470588;18,83333269755;4645,1612903226;45,333333333333;3814,8723404255;50,728070175439;105,07575757576;206,45054945055
20/06/2024 07:14:30;29,757840991977;50,260406494141;119,81803131104;377,54411764706;18,86666615804;4645,2258064516;45,666666666667;3814,9361702128;50,728947368421;105,07713498623;206,45604395604
20/06/2024 07:14:40;29,758570386579;50,325508117676;131,03448486328;377,55147058824;18,89999961853;4645,2903225806;46;3815;50,729824561404;105,07851239669;206,46153846154
20/06/2024 07:14:50;29,759299781182;50,260406494141;139,59642028809;377,55882352941;19;4645,3548387097;46,5;3815,0392156863;50,730701754386;105,07988980716;206,46703296703
20/06/2024 07:15:00;29,760029175784;50,260406494141;155,98880004883;377,56617647059;19,10000038147;4645,4193548387;47;3815,0784313725;50,731578947368;105,08126721763;206,47252747253
20/06/2024 07:15:10;29,760758570387;50,238708496094;144,13483428955;377,57352941176;19,13333384196;4645,4838709677;47,25;3815,1176470588;50,732456140351;105,0826446281;206,47802197802
20/06/2024 07:15:20;29,761487964989;50,217010498047;132,28086853027;377,58088235294;19,16666730245;4645,5483870968;47,5;3815,1568627451;50,733333333333;105,08402203857;206,48351648352
20/06/2024 07:15:30;29,762217359592;50,282104492188;139,3660736084;377,58823529412;19,200000762939;4645,6129032258;47,75;3815,1960784314;50,734210526316;105,08539944904;206,48901098901
20/06/2024 07:15:40;29,762946754194;50,217010498047;152,15512084961;377,59558823529;19,39999961853;4645,6774193548;48;3815,2352941176;50,735087719298;105,0867768595;206,49450549451
20/06/2024 07:15:50;29,763676148796;50,173599243164;126,38145446777;377,60294117647;19,5;4645,7419354839;48,333333333333;3815,2745098039;50,735964912281;105,08815426997;206,5
20/06/2024 07:16:00;29,764405543399;50,282104492188;134,28271484375;377,61029411765;19,449999809265;4645,8064516129;48,666666666667;3815,3137254902;50,736842105263;105,08953168044;206,50549450549
20/06/2024 07:16:10;29,765134938001;50,13020324707;141,40782928467;377,61764705882;19,39999961853;4645,8709677419;49;3815,3529411765;50,737719298246;105,09090909091;206,51098901099
20/06/2024 07:16:20;29,765864332604;50,217010498047;148,53294372559;377,625;19,60000038147;4645,935483871;49,333333333333;3815,3921568627;50,738596491228;105,09228650138;206,51648351648
20/06/2024 07:16:30;29,766593727206;50,217002868652;156,96545410156;377,63235294118;19,799999237061;4646;49,666666666667;3815,431372549;50,739473684211;105,09366391185;206,52197802198
20/06/2024 07:16:40;29,767323121809;50,390609741211;131,68528747559;377,63970588235;20,10000038147;4646,0666666667;50;3815,4705882353;50,740350877193;105,09504132231;206,52747252747
20/06/2024 07:16:50;29,768052516411;50,238708496094;147,37747192383;377,64705882353;20,25;4646,1333333333;50,333333333333;3815,5098039216;50,741228070175;105,09641873278;206,53296703297
20/06/2024 07:17:00;29,768781911014;50,173599243164;150,59385681152;377,65441176471;20,39999961853;4646,2;50,666666666667;3815,5490196078;50,742105263158;105,09779614325;206,53846153846
20/06/2024 07:17:10;29,769511305616;50,217010498047;136,65748596191;377,66176470588;20,449999809265;4646,2666666667;51;3815,5882352941;50,74298245614;105,09917355372;206,54395604396
20/06/2024 07:17:20;29,770240700219;50,195304870605;122,7211151123;377,66911764706;20,5;4646,3333333333;51,25;3815,6274509804;50,743859649123;105,10055096419;206,54945054945
20/06/2024 07:17:30;29,770970094821;50,065093994141;134,6468963623;377,67647058824;20,700000762939;4646,4;51,5;3815,6666666667;50,744736842105;105,10192837466;206,55494505495
20/06/2024 07:17:40;29,771699489424;49,869781494141;133,23199462891;377,68382352941;20,650000572205;4646,4666666667;51,75;3815,7058823529;50,745614035088;105,10330578512;206,56043956044
20/06/2024 07:17:50;29,772428884026;49,826385498047;107,05890655518;377,69117647059;20,60000038147;4646,5333333333;52;3815,7450980392;50,74649122807;105,10468319559;206,56593406593
20/06/2024 07:18:00;29,773158278629;49,826377868652;91,802581787109;377,69852941176;20,56666692098;4646,6;52,5;3815,7843137255;50,747368421053;105,10606060606;206,57142857143
20/06/2024 07:18:10;29,773887673231;49,869781494141;81,472007751465;377,70588235294;20,53333346049;4646,6666666667;53;3815,8235294118;50,748245614035;105,10743801653;206,57692307692
20/06/2024 07:18:20;29,774617067834;49,804679870605;78,311065673828;377,71323529412;20,5;4646,7333333333;53,333333333333;3815,862745098;50,749122807018;105,108815427;206,58241758242
20/06/2024 07:18:30;29,775346462436;49,913177490234;75,150123596191;377,72058823529;20,39999961853;4646,8;53,666666666667;3815,9019607843;50,75;105,11019283747;206,58791208791
20/06/2024 07:18:40;29,776075857039;49,869781494141;71,982643127441;377,72794117647;20,349999427795;4646,8666666667;54;3815,9411764706;50,750877192982;105,11157024793;206,59340659341
20/06/2024 07:18:50;29,776805251641;49,869781494141;71,228065490723;377,73529411765;20,299999237061;4646,9333333333;54,25;3815,9803921569;50,751754385965;105,1129476584;206,5989010989
20/06/2024 07:19:00;29,777534646244;49,73957824707;68,860496520996;377,74264705882;20;4647;54,5;3816,0196078431;50,752631578947;105,11432506887;206,6043956044
20/06/2024 07:19:10;29,778264040846;49,956581115723;69,185218811035;377,75;19,799999237061;4647,0666666667;54,75;3816,0588235294;50,75350877193;105,11570247934;206,60989010989
20/06/2024 07:19:20;29,778993435449;50,086791992188;74,308654785156;377,75735294118;19,64999961853;4647,1333333333;55;3816,0980392157;50,754385964912;105,11707988981;206,61538461538
20/06/2024 07:19:30;29,779722830051;49,999992370605;79,432090759277;377,76470588235;19,5;4647,2;55,5;3816,137254902;50,755263157895;105,11845730028;206,62087912088
20/06/2024 07:19:40;29,780452224654;50,151901245117;83,892616271973;377,77205882353;19,39999961853;4647,2666666667;56;3816,1764705882;50,756140350877;105,11983471074;206,62637362637
20/06/2024 07:19:50;29,781181619256;50,173599243164;82,658195495605;377,77941176471;19,299999237061;4647,3333333333;56,25;3816,2156862745;50,75701754386;105,12121212121;206,63186813187
20/06/2024 07:20:00;29,781911013858;50,238708496094;86,900756835938;377,78676470588;19;4647,4;56,5;3816,2549019608;50,757894736842;105,12258953168;206,63736263736
